terms,Id,tf_idf
15.6,215,1.8365734850178477
11,219,1.276957697082425
11,222,1.276957697082425
messenger,238,3.733693469903729
6,11,1.4650099285853646
n4500,17,2.886395609516525
aoc,36,4.832305758571839
fino,43,1.8618912930021374
garanzia,49,3.5795427900764705
vga,51,3.1275576663334133
scheda,56,3.2228678461377385
ram,72,0.8249725733393676
512gb,77,1.9701048776423702
fino,79,1.8618912930021374
128gb,81,3.3282283617955644
1080,83,3.9160150266976834
intel,136,1.025643268801519
senza,193,3.3282283617955644
15,224,4.722627661651069
15.6,224,1.8365734850178477
pronto,231,2.434410485773468
custodia,240,2.229616073127455
tastiera,242,1.8618912930021374
computer,248,0.6201781606933544
leggera,250,5.5254529391317835
ram,2,0.8249725733393676
xe340xda,3,5.5254529391317835
11,18,1.276957697082425
5g,26,2.752864216892003
slim,27,3.733693469903729
wi,31,2.6350811812356194
n5095,60,3.733693469903729
6,67,2.930019857170729
windows,83,1.4479154952260644
11,98,1.276957697082425
tastiera,118,1.8618912930021374
continuit,121,5.5254529391317835
9,131,4.139158578011894
supporto,139,2.3899587232026342
nero,143,1.6968115426426889
cassetto,147,5.5254529391317835
pelle,155,4.426840650463674
pro,160,1.1434263044579023
computer,167,0.6201781606933544
notebook,196,1.0145934326149337
lampada,198,9.664611517143678
11,220,1.276957697082425
pollici,222,1.0595448204772002
ram,236,0.8249725733393676
custodia,250,2.229616073127455
cerniera,160,3.9160150266976834
ram,17,0.8249725733393676
32,19,3.5795427900764705
pro,25,1.1434263044579023
fq5007sl,30,5.5254529391317835
mouse,32,1.8878667794053983
anti,33,3.9160150266976834
intel,34,1.025643268801519
ips,56,3.1275576663334133
argento,60,2.886395609516525
core,91,1.4824016712972337
ram,91,0.8249725733393676
uso,101,2.347399108783838
impermeabile,157,2.6350811812356194
pc,158,0.19273414586641485
raffreddamento,161,3.5795427900764705
computer,185,0.6201781606933544
ufficio,213,2.529720665577793
scuola,213,2.817402738029574
notebook,214,1.0145934326149337
wi,223,2.6350811812356194
14,230,3.4825266104270454
rimovibile,233,5.5254529391317835
hd,239,2.15815710914531
computer,12,0.6201781606933544
ssd,17,0.6579184886762015
256gb,22,2.267356401110302
mini,26,1.9145350264875596
mini,28,1.9145350264875596
card,28,4.139158578011894
windows,40,1.4479154952260644
n5095,50,3.733693469903729
nvme,55,3.446011397451948
16gb,64,1.6134299337036377
16gb,76,1.6134299337036377
hd,95,2.15815710914531
win,97,2.1932484289565797
qwerty,99,3.1275576663334133
sff,101,3.446011397451948
usb,122,1.3357981971053583
6,128,1.4650099285853646
cartella,150,4.426840650463674
16,155,1.9990924145156226
donna,158,2.6350811812356194
lenovo,160,2.0914657346466377
impermeabili,171,4.832305758571839
laptop,172,0.7805208107685337
porta,178,1.8618912930021374
840,192,3.9160150266976834
multipla,210,5.5254529391317835
ipad,222,4.139158578011894
screen,3,4.426840650463674
gb,11,2.6118904679113544
500gb,34,4.832305758571839
5305u,39,4.832305758571839
pollici,45,1.0595448204772002
8ghz,61,4.426840650463674
f16pro,67,5.5254529391317835
ram,69,0.8249725733393676
2,79,3.9402097552847404
16,85,1.9990924145156226
windows,103,1.4479154952260644
i7,109,2.347399108783838
otg,118,5.5254529391317835
borsa,143,4.500303745189903
caricatore,156,3.446011397451948
custodia,177,2.229616073127455
6,194,1.4650099285853646
ear,201,5.5254529391317835
3050,215,5.5254529391317835
cerniera,217,3.9160150266976834
3.8ghz,219,5.5254529391317835
15.6,233,1.8365734850178477
full,3,2.960503581670247
portatile,9,0.5696258815305232
256gb,9,2.267356401110302
notebook,13,1.0145934326149337
scheda,15,3.2228678461377385
fi,19,2.6350811812356194
italiana,22,3.0405462893437836
thinkpad,25,3.733693469903729
fisso,34,2.6922395950755678
ssd,34,0.6579184886762015
desktop,38,1.8618912930021374
fhd,39,2.1932484289565797
ssd,55,0.6579184886762015
grigio,60,3.446011397451948
notebook,62,1.0145934326149337
n100,66,3.9160150266976834
mouse,96,1.8878667794053983
1920x1200,103,5.5254529391317835
samsung,127,3.446011397451948
gb,138,1.3059452339556772
nero,164,1.6968115426426889
qwerty,174,3.1275576663334133
pc,176,0.19273414586641485
verticale,185,5.5254529391317835
2021,212,3.446011397451948
fhd,221,2.1932484289565797
postazione,223,4.139158578011894
60hz,225,3.9160150266976834
pc,226,0.19273414586641485
laptop,226,0.7805208107685337
tavolo,249,5.5254529391317835
fi,1,2.6350811812356194
32gb,14,3.446011397451948
webcam,30,3.446011397451948
250,35,3.2228678461377385
i7,53,2.347399108783838
e85,54,5.5254529391317835
s,58,4.139158578011894
laptop,60,0.7805208107685337
ricondizionato,63,1.7642528234382215
fhd,77,2.1932484289565797
gpu,78,4.832305758571839
ssd,90,0.6579184886762015
6th,93,4.426840650463674
ssd,98,0.6579184886762015
surface,104,3.9160150266976834
lake,112,3.5795427900764705
noir,113,5.5254529391317835
computer,139,0.6201781606933544
intel,140,1.025643268801519
impermeabile,144,2.6350811812356194
universit,159,3.733693469903729
ultra,179,3.733693469903729
case,183,4.426840650463674
audio,186,7.832030053395367
voce,186,5.5254529391317835
hp,190,2.8622167538193666
resistente,206,4.139158578011894
ryzen,215,4.139158578011894
cablato,245,4.139158578011894
wifi,4,1.7412633052135227
computer,14,0.6201781606933544
espansione,22,4.426840650463674
fili,22,3.9160150266976834
wifi,26,1.7412633052135227
ricondizionato,37,1.7642528234382215
type,41,3.733693469903729
win,42,2.1932484289565797
cuffie,61,4.426840650463674
pro,64,2.2868526089158046
8gb,82,2.0597170363320574
15,85,1.5742092205503564
portatile,100,0.5696258815305232
intel,110,1.025643268801519
pro,117,1.1434263044579023
cartella,126,4.426840650463674
ipad,127,4.139158578011894
x,131,4.961861002816722
espandibile,145,3.733693469903729
bontec,147,4.426840650463674
lavoro,159,5.634805476059148
w420,163,5.5254529391317835
zaino,167,4.343746485678193
pollici,171,1.0595448204772002
3.0,179,2.960503581670247
pavilion,196,4.139158578011894
senza,205,3.3282283617955644
ricaricabile,207,4.426840650463674
730,213,4.832305758571839
nero,227,1.6968115426426889
hdmi,241,1.8365734850178477
mouse,245,3.7757335588107965
ram,5,0.8249725733393676
256gb,5,2.267356401110302
ssd,9,0.6579184886762015
14,9,1.7412633052135227
fino,9,1.8618912930021374
uhd,15,2.886395609516525
silver,26,4.139158578011894
xe,46,3.9160150266976834
pro,54,1.1434263044579023
38wh,59,5.5254529391317835
ssd,67,0.6579184886762015
display,70,1.7877833208484155
pro,75,1.1434263044579023
n97,77,3.733693469903729
w10,93,3.446011397451948
nvidia,94,4.139158578011894
2,125,1.9701048776423702
green,125,8.853681300927349
cirycase,151,5.5254529391317835
air,162,3.0405462893437836
tessuto,175,4.139158578011894
pro,183,1.1434263044579023
versione,186,3.9160150266976834
hdmi,214,1.8365734850178477
mouse,229,3.7757335588107965
notebook,232,1.0145934326149337
maniglia,232,5.5254529391317835
pc,233,0.19273414586641485
3.40,234,5.5254529391317835
emmc,3,3.3282283617955644
11,4,1.276957697082425
ram,7,0.8249725733393676
512,10,3.1275576663334133
webcam,17,3.446011397451948
chip,47,4.426840650463674
1920,50,3.3282283617955644
scheda,57,6.445735692275477
intel,73,2.051286537603038
ssd,73,0.6579184886762015
ddr4,79,2.0597170363320574
bluetooth,87,2.752864216892003
256gb,101,2.267356401110302
intel,103,2.051286537603038
pronto,107,2.434410485773468
doppi,122,5.5254529391317835
portatile,128,0.5696258815305232
notebook,157,1.0145934326149337
scuola,165,2.817402738029574
logitech,172,4.139158578011894
14,198,1.7412633052135227
80,203,4.426840650463674
yvi,205,5.5254529391317835
soulwit,208,4.832305758571839
optiplex,211,3.9160150266976834
i5,212,1.811880872427476
jancane,218,5.5254529391317835
clip,228,4.426840650463674
ricaricabile,229,4.426840650463674
256gb,246,2.267356401110302
expansion,4,4.832305758571839
32,16,3.5795427900764705
grigio,32,3.446011397451948
2.0,36,4.832305758571839
full,49,2.960503581670247
notebook,50,1.0145934326149337
full,61,2.960503581670247
14,62,1.7412633052135227
bt4.2,65,4.139158578011894
lan,86,3.9160150266976834
vga,101,3.1275576663334133
nipogi,105,4.139158578011894
licenza,111,5.5254529391317835
business,114,3.446011397451948
1tb,118,2.229616073127455
ps3,122,5.5254529391317835
donna,130,2.6350811812356194
pro,137,1.1434263044579023
gao,144,5.5254529391317835
tracolla,150,6.445735692275477
16,162,1.9990924145156226
ruote,209,4.426840650463674
kit,223,5.5254529391317835
intel,231,1.025643268801519
4,234,2.434410485773468
donna,238,2.6350811812356194
viaggio,238,2.752864216892003
g9,1,3.5795427900764705
15.6,17,1.8365734850178477
16,21,1.9990924145156226
pollici,22,1.0595448204772002
laptop,25,0.7805208107685337
full,26,2.960503581670247
n5000,26,5.5254529391317835
aocwei,32,4.426840650463674
wifi,41,1.7412633052135227
hdmi,51,1.8365734850178477
processore,62,2.817402738029574
2021,64,3.446011397451948
up,77,4.139158578011894
laptop,77,0.7805208107685337
portatile,86,0.5696258815305232
nvme,92,3.446011397451948
gb,96,2.6118904679113544
2x,98,4.832305758571839
core,100,1.4824016712972337
11,103,1.276957697082425
5800u,114,4.832305758571839
nvme,114,3.446011397451948
bag,124,5.5254529391317835
15.6,125,1.8365734850178477
amazon,148,3.733693469903729
lavoro,156,2.817402738029574
silicone,161,5.5254529391317835
borsa,164,6.000404993586538
plug,174,3.9160150266976834
cerniera,175,3.9160150266976834
4,186,4.868820971546936
sony,194,3.9160150266976834
profilo,217,4.139158578011894
custodia,224,2.229616073127455
ricondizionato,242,1.7642528234382215
lenovo,184,2.0914657346466377
11,9,1.276957697082425
cam,25,5.5254529391317835
512,42,3.1275576663334133
ricondizionato,70,1.7642528234382215
pollice,77,4.832305758571839
hp,79,1.4311083769096833
nvme,79,3.446011397451948
core,89,1.4824016712972337
pass,89,5.5254529391317835
portatile,93,0.5696258815305232
microsoft,104,4.139158578011894
800,110,4.139158578011894
optiplex,113,3.9160150266976834
uomo,126,2.3899587232026342
aovuyck,161,5.5254529391317835
donna,164,2.6350811812356194
usb,179,1.3357981971053583
usb,181,1.3357981971053583
computer,196,0.6201781606933544
laptop,197,0.7805208107685337
1,203,2.6922395950755678
core,211,1.4824016712972337
ventola,216,4.139158578011894
gt,219,4.832305758571839
pc,220,0.19273414586641485
macbook,222,2.229616073127455
n5105,235,5.5254529391317835
10,25,2.434410485773468
gb,30,1.3059452339556772
14,33,1.7412633052135227
gtx750ti,38,5.5254529391317835
3,48,4.182931469293275
portatile,71,0.5696258815305232
icore,75,5.5254529391317835
x,80,2.480930501408361
nvidia,89,4.139158578011894
completa,138,4.139158578011894
hp,142,1.4311083769096833
laptop,143,1.5610416215370675
capacit,153,5.5254529391317835
touch,198,4.139158578011894
desktop,204,1.8618912930021374
cavo,208,6.2551153326668265
office,219,2.1242555574696285
pro,222,3.430278913373707
pc,250,0.3854682917328297
valigetta,250,5.5254529391317835
fhd,12,2.1932484289565797
display,25,1.7877833208484155
5.0,26,4.426840650463674
emmc,27,3.3282283617955644
esclusiva,27,4.426840650463674
intel,42,1.025643268801519
ultra,44,3.733693469903729
mini,60,1.9145350264875596
ram,61,0.8249725733393676
pro,68,1.1434263044579023
espandi,77,4.832305758571839
1920,83,3.3282283617955644
ssd,84,0.6579184886762015
wi,86,2.6350811812356194
alder,92,3.9160150266976834
computer,101,0.6201781606933544
8gb,106,2.0597170363320574
mini,110,3.829070052975119
13950hx,115,5.5254529391317835
computer,129,0.6201781606933544
trolley,130,9.664611517143678
antifurto,132,3.3282283617955644
gb,135,2.6118904679113544
porta,145,1.8618912930021374
antifurto,153,3.3282283617955644
usb,169,1.3357981971053583
840,196,3.9160150266976834
adattatore,196,3.5795427900764705
custodia,199,6.688848219382365
disinfettabile,217,4.426840650463674
pc,6,0.19273414586641485
cpu,7,2.6922395950755678
wifi,39,1.7412633052135227
pc,52,0.19273414586641485
windows,54,1.4479154952260644
tf,57,3.2228678461377385
portatile,66,1.1392517630610464
eh1000sl,73,5.5254529391317835
win,74,2.1932484289565797
hd,79,2.15815710914531
4.2,84,3.5795427900764705
gb,84,1.3059452339556772
espandi,87,4.832305758571839
computer,92,0.6201781606933544
ak1plus,92,5.5254529391317835
memoria,99,3.2228678461377385
win11,102,4.139158578011894
ram,108,0.8249725733393676
8gb,109,2.0597170363320574
calore,123,5.5254529391317835
uomo,132,2.3899587232026342
knight,145,5.5254529391317835
pc,145,0.19273414586641485
stand,162,3.733693469903729
8,162,2.5810139599653437
casse,168,4.832305758571839
tasca,171,4.832305758571839
porta,189,1.8618912930021374
portatili,193,3.3282283617955644
trust,205,3.3282283617955644
800,205,4.139158578011894
dual,223,2.817402738029574
15,226,1.5742092205503564
autonomia,229,5.5254529391317835
schermo,233,2.752864216892003
fino,235,1.8618912930021374
mouse,239,1.8878667794053983
fhd,5,2.1932484289565797
2.8ghz,9,4.426840650463674
14,13,1.7412633052135227
15,15,1.5742092205503564
portatile,20,0.5696258815305232
3.0,26,2.960503581670247
16gb,31,1.6134299337036377
12650h,56,5.5254529391317835
lcd,56,4.139158578011894
5g,57,2.752864216892003
gen,90,4.139158578011894
1tb,94,2.229616073127455
w10,101,3.446011397451948
avr,121,5.5254529391317835
60hz,127,3.9160150266976834
camomilla,129,5.5254529391317835
15.6,144,1.8365734850178477
scuola,177,2.817402738029574
nero,206,1.6968115426426889
hdmi,213,1.8365734850178477
pulsanti,218,3.733693469903729
portatile,221,1.1392517630610464
pronto,234,2.434410485773468
15,250,3.148418441100713
6gb,9,3.733693469903729
home,18,2.5810139599653437
notebook,33,1.0145934326149337
wifi,38,1.7412633052135227
512gb,41,1.9701048776423702
core,58,1.4824016712972337
9,60,4.139158578011894
1tb,65,2.229616073127455
4500,68,5.5254529391317835
argento,73,2.886395609516525
11,89,1.276957697082425
mar,110,4.832305758571839
hard,119,4.832305758571839
computer,120,0.6201781606933544
beelink,139,4.832305758571839
portatile,143,0.5696258815305232
zaino,144,8.687492971356386
funzionale,153,5.5254529391317835
uomo,156,4.7799174464052685
porta,158,1.8618912930021374
zaino,159,5.791661980904258
universit,165,3.733693469903729
17,171,2.886395609516525
realizzata,171,5.5254529391317835
tappetino,182,5.5254529391317835
fino,185,1.8618912930021374
placcato,204,5.5254529391317835
taro,206,5.5254529391317835
480gb,219,5.5254529391317835
dpi,229,3.9160150266976834
fisso,231,2.6922395950755678
99,243,5.5254529391317835
g1,246,4.832305758571839
inch,149,4.426840650463674
pro,10,1.1434263044579023
4,16,2.434410485773468
11,21,1.276957697082425
type,28,3.733693469903729
bt5.1,36,4.832305758571839
key,63,5.5254529391317835
gb,85,2.6118904679113544
8gb,94,2.0597170363320574
ssd,103,0.6579184886762015
6,105,1.4650099285853646
m.2,108,3.0405462893437836
i5,119,1.811880872427476
quantum,121,5.5254529391317835
computer,180,0.6201781606933544
cablato,181,4.139158578011894
nero,183,1.6968115426426889
sonori,186,5.5254529391317835
usb,188,1.3357981971053583
ideapad,195,3.5795427900764705
leggere,201,5.5254529391317835
altri,210,5.5254529391317835
16gb,211,1.6134299337036377
incluso,219,3.9160150266976834
incluse,220,5.5254529391317835
11,223,1.276957697082425
compatibile,224,2.529720665577793
nero,226,1.6968115426426889
8,241,2.5810139599653437
pro,242,1.1434263044579023
tracolla,250,3.2228678461377385
notebook,11,1.0145934326149337
grafica,15,3.446011397451948
ultraslim,17,5.5254529391317835
installati,31,5.5254529391317835
display,35,1.7877833208484155
gb,35,1.3059452339556772
fino,36,1.8618912930021374
completa,63,4.139158578011894
3.4ghz,67,4.139158578011894
retroilluminata,68,3.733693469903729
usb,70,1.3357981971053583
i7,73,2.347399108783838
up,84,4.139158578011894
grafica,90,3.446011397451948
11,90,1.276957697082425
uso,95,2.347399108783838
amd,114,4.426840650463674
i9,115,4.426840650463674
g2,117,4.426840650463674
12gb,118,4.426840650463674
16,151,1.9990924145156226
pollici,157,1.0595448204772002
monitor,163,2.480930501408361
donna,165,5.270162362471239
neoprene,183,3.733693469903729
16,184,1.9990924145156226
sleeve,199,3.9160150266976834
filo,201,3.9160150266976834
2,218,3.9402097552847404
notebook,222,1.0145934326149337
820,246,4.832305758571839
z407,248,5.5254529391317835
pronto,42,2.434410485773468
8gb,49,2.0597170363320574
lenovo,55,2.0914657346466377
mp3,62,5.5254529391317835
notebook,65,1.0145934326149337
512gb,71,1.9701048776423702
gb,86,2.6118904679113544
bt,86,3.733693469903729
katana,94,5.5254529391317835
win,109,2.1932484289565797
slim,110,3.733693469903729
layout,115,3.2228678461377385
computer,116,0.6201781606933544
nero,128,1.6968115426426889
business,145,3.446011397451948
14,154,1.7412633052135227
pc,177,0.19273414586641485
notebook,192,1.0145934326149337
acer,199,3.2228678461377385
pc,205,0.19273414586641485
pc,228,0.19273414586641485
sleeve,232,3.9160150266976834
c1,244,5.5254529391317835
casa,251,3.733693469903729
ssd,12,0.6579184886762015
windows,21,1.4479154952260644
ufficio,44,2.529720665577793
home,49,2.5810139599653437
ventola,50,4.139158578011894
emmc,62,3.3282283617955644
thinkcentre,72,4.832305758571839
ricondizionato,81,1.7642528234382215
desktop,112,1.8618912930021374
ethernet,116,3.5795427900764705
computer,132,0.6201781606933544
bluetooth,141,2.752864216892003
nero,156,1.6968115426426889
scrivania,163,3.5795427900764705
nero,176,1.6968115426426889
acqua,178,5.5254529391317835
98,179,5.5254529391317835
6,193,1.4650099285853646
m,201,4.832305758571839
ghz,234,2.6350811812356194
office,234,2.1242555574696285
laptop,250,0.7805208107685337
hd,3,2.15815710914531
pro,42,1.1434263044579023
tastiera,57,1.8618912930021374
portatile,76,1.1392517630610464
ram,83,0.8249725733393676
print,95,5.5254529391317835
dual,108,2.817402738029574
triplo,112,5.5254529391317835
mercury,115,5.5254529391317835
5g,118,2.752864216892003
incorporati,122,5.5254529391317835
pc,126,0.19273414586641485
basics,128,4.426840650463674
borsa,130,1.5001012483966345
uomo,144,2.3899587232026342
uomo,158,2.3899587232026342
ody,170,5.5254529391317835
spaziatrice,174,5.5254529391317835
pieghevole,180,4.139158578011894
leggero,180,4.426840650463674
portatile,185,0.5696258815305232
wifi,214,1.7412633052135227
windows,223,1.4479154952260644
computer,243,0.6201781606933544
n4020,4,3.9160150266976834
portatile,12,1.1392517630610464
card,12,4.139158578011894
ssd,13,0.6579184886762015
processor,18,5.5254529391317835
ricondizionato,20,1.7642528234382215
pollici,28,1.0595448204772002
16gb,30,1.6134299337036377
hdmi,38,1.8365734850178477
pollici,50,1.0595448204772002
5,56,2.6922395950755678
postazione,63,4.139158578011894
expansion,65,4.832305758571839
n95,66,3.446011397451948
risoluzione,73,5.5254529391317835
1tb,89,2.229616073127455
144hz,94,4.426840650463674
cuffie,97,4.426840650463674
prixton,99,5.5254529391317835
windows,99,1.4479154952260644
5,108,2.6922395950755678
240gb,109,3.446011397451948
ntel,112,3.9160150266976834
windows,113,1.4479154952260644
2,115,1.9701048776423702
pc,147,0.19273414586641485
pollici,159,1.0595448204772002
alza,180,5.5254529391317835
ottico,181,5.5254529391317835
pc,181,0.19273414586641485
mm,182,4.832305758571839
g3,190,4.426840650463674
portatile,196,0.5696258815305232
air,197,3.0405462893437836
2,222,1.9701048776423702
11,225,1.276957697082425
i7,231,2.347399108783838
tastiera,246,1.8618912930021374
wireless,248,2.6350811812356194
portatile,4,0.5696258815305232
portatile,7,1.1392517630610464
full,25,2.960503581670247
pronto,34,2.434410485773468
dvd,37,3.2228678461377385
wireless,40,2.6350811812356194
wifi,60,1.7412633052135227
240gb,72,3.446011397451948
mouse,76,1.8878667794053983
pc,79,0.19273414586641485
win,95,2.1932484289565797
pc,111,0.19273414586641485
livelli,162,4.139158578011894
computer,189,0.6201781606933544
45w,196,4.832305758571839
sony,202,3.9160150266976834
hd,223,2.15815710914531
ddr3,246,4.139158578011894
w11,11,3.5795427900764705
intel,19,2.051286537603038
operativo,31,4.139158578011894
ufficio,34,2.529720665577793
g9,35,3.5795427900764705
hd,49,2.15815710914531
2tb,87,4.832305758571839
ssd,94,0.6579184886762015
tramite,102,5.5254529391317835
desktop,105,1.8618912930021374
4k,112,3.0405462893437836
light,114,5.5254529391317835
pro,120,2.2868526089158046
pc,129,0.7709365834656594
mini,137,1.9145350264875596
scuola,144,2.817402738029574
impermeabile,145,2.6350811812356194
interna,171,5.5254529391317835
wireless,172,2.6350811812356194
colore,175,3.733693469903729
macbook,176,4.45923214625491
intel,223,1.025643268801519
22,223,4.426840650463674
pc,243,0.19273414586641485
home,6,2.5810139599653437
n4500,10,2.886395609516525
jumper,21,4.426840650463674
512,30,3.1275576663334133
ssd,35,0.6579184886762015
wireless,65,2.6350811812356194
2.4g,66,3.446011397451948
tf,74,3.2228678461377385
pollici,76,1.0595448204772002
sgin,84,4.832305758571839
ble,89,5.5254529391317835
micro,105,3.733693469903729
i5,107,3.623761744854952
ethernet,112,3.5795427900764705
m.2,120,3.0405462893437836
64gb,140,4.139158578011894
zaino,145,1.4479154952260644
espandibile,150,3.733693469903729
computer,160,0.6201781606933544
tablet,169,3.2228678461377385
450,192,4.426840650463674
440,196,4.426840650463674
cablato,201,4.139158578011894
nidoo,222,5.5254529391317835
ethernet,235,3.5795427900764705
3552,247,5.5254529391317835
ssd,4,0.6579184886762015
uso,20,2.347399108783838
i5,28,1.811880872427476
celeron,33,2.529720665577793
vga,38,3.1275576663334133
display,81,1.7877833208484155
ssd,81,0.6579184886762015
italiana,83,3.0405462893437836
pc,93,0.19273414586641485
home,99,2.5810139599653437
5,103,2.6922395950755678
pc,157,0.3854682917328297
durata,172,5.5254529391317835
impermeabile,173,2.6350811812356194
dvd,179,6.445735692275477
nero,189,1.6968115426426889
pc,197,0.19273414586641485
computer,206,0.6201781606933544
windows,219,1.4479154952260644
ssd,225,0.6579184886762015
pollici,226,2.1190896409544004
borsa,240,4.500303745189903
mini,241,1.9145350264875596
vesa,243,4.426840650463674
4.7a,244,5.5254529391317835
sdram,1,4.426840650463674
viola,23,5.5254529391317835
uso,34,2.347399108783838
supporto,50,2.3899587232026342
pcrenewed,53,5.5254529391317835
ssd,58,0.6579184886762015
ddr4,62,2.0597170363320574
trust,63,3.3282283617955644
full,66,2.960503581670247
ntel,92,3.9160150266976834
4.2,92,3.5795427900764705
office,95,2.1242555574696285
ssd,100,0.6579184886762015
10,106,2.434410485773468
bluetooth4.2,108,4.832305758571839
display,109,1.7877833208484155
leggero,123,4.426840650463674
hilfiger,124,5.5254529391317835
mac,141,2.886395609516525
espandibile,158,3.733693469903729
compatibile,183,2.529720665577793
cablato,191,4.139158578011894
pezzi,208,4.832305758571839
7435hs,215,5.5254529391317835
x,222,2.480930501408361
wifi,225,1.7412633052135227
nero,230,1.6968115426426889
windows,18,1.4479154952260644
full,28,2.960503581670247
mouse,31,1.8878667794053983
usb,32,1.3357981971053583
nuovo,42,4.426840650463674
usb3.2,43,3.9160150266976834
60hz,46,3.9160150266976834
pro,53,1.1434263044579023
book3,58,4.832305758571839
ram,58,0.8249725733393676
portatile,59,1.1392517630610464
gb,61,1.3059452339556772
2017,82,5.5254529391317835
fa1003sl,89,5.5254529391317835
office,92,2.1242555574696285
ricondizionato,109,1.7642528234382215
pro,116,1.1434263044579023
supporto,122,2.3899587232026342
donna,129,5.270162362471239
impermeabile,156,2.6350811812356194
lavoro,158,2.817402738029574
regolabile,162,3.5795427900764705
ayda,201,5.5254529391317835
8,222,2.5810139599653437
dvd,223,3.2228678461377385
rom,223,3.733693469903729
senza,229,3.3282283617955644
windows,231,1.4479154952260644
completo,231,4.832305758571839
anti,233,3.9160150266976834
4k,239,3.0405462893437836
pc,12,0.19273414586641485
fisso,37,2.6922395950755678
notebook,49,1.0145934326149337
8gb,52,2.0597170363320574
11,55,1.276957697082425
hd,66,2.15815710914531
840,75,3.9160150266976834
5g,77,2.752864216892003
xe,78,3.9160150266976834
i9,90,4.426840650463674
ddr4,106,2.0597170363320574
lenovo,107,2.0914657346466377
core,119,1.4824016712972337
intel,120,1.025643268801519
messenger,129,3.733693469903729
d,164,4.139158578011894
custodia,175,2.229616073127455
440,190,4.426840650463674
pc,235,0.3854682917328297
pollici,6,1.0595448204772002
supporta,6,3.733693469903729
pc,9,0.19273414586641485
computer,44,0.6201781606933544
libre,71,2.6922395950755678
tastiera,76,1.8618912930021374
garanzia,79,3.5795427900764705
business,88,3.446011397451948
laptop,88,0.7805208107685337
5.3,89,5.5254529391317835
display,101,1.7877833208484155
12th,120,4.139158578011894
1920x1080,122,4.139158578011894
wifi,139,1.7412633052135227
donna,155,2.6350811812356194
computer,158,0.6201781606933544
compatibile,160,2.529720665577793
logitech,174,4.139158578011894
pc,174,0.19273414586641485
borsa,178,3.000202496793269
65w,195,4.832305758571839
testa,202,9.664611517143678
full,223,2.960503581670247
wifi,231,1.7412633052135227
11,8,1.276957697082425
mouse,13,1.8878667794053983
garanzia,20,3.5795427900764705
n4500,33,2.886395609516525
office,35,2.1242555574696285
acemagic,43,4.139158578011894
8,50,2.5810139599653437
14,57,1.7412633052135227
ghz,63,2.6350811812356194
5g,65,2.752864216892003
computer,69,0.6201781606933544
10,75,2.434410485773468
touch,99,4.139158578011894
notebook,100,1.0145934326149337
fino,105,1.8618912930021374
8,110,2.5810139599653437
7,127,3.3282283617955644
36,131,5.5254529391317835
impermeabile,164,2.6350811812356194
led,166,3.1275576663334133
marathon,172,5.5254529391317835
mappa,182,5.5254529391317835
changer,186,5.5254529391317835
monitor,204,4.961861002816722
240gb,211,3.446011397451948
macbook,224,4.45923214625491
11,231,1.276957697082425
office,8,2.1242555574696285
windows,8,1.4479154952260644
display,10,1.7877833208484155
hd,28,2.15815710914531
greed,44,5.5254529391317835
wireless,57,2.6350811812356194
teclast,67,4.832305758571839
laptop,80,0.7805208107685337
15,83,1.5742092205503564
bluetooth,84,2.752864216892003
argentato,87,5.5254529391317835
gb,88,2.6118904679113544
ux3402va,90,5.5254529391317835
processore,97,2.817402738029574
convertibile,99,4.832305758571839
desktop,101,1.8618912930021374
computer,114,0.6201781606933544
ddr5,115,4.426840650463674
lake,116,3.5795427900764705
borsa,128,1.5001012483966345
pelle,133,4.426840650463674
2100,136,5.5254529391317835
altoparlanti,148,3.446011397451948
qwerty,166,3.1275576663334133
portatile,168,0.5696258815305232
computer,169,0.6201781606933544
nero,172,1.6968115426426889
notebook,177,1.0145934326149337
7,180,3.3282283617955644
a2289,183,5.5254529391317835
15.6,184,3.6731469700356953
pro,189,1.1434263044579023
450,190,4.426840650463674
grigio,191,3.446011397451948
23,197,4.832305758571839
italiana,203,3.0405462893437836
qwerty,206,3.1275576663334133
11,213,1.276957697082425
cpu,231,2.6922395950755678
mini,235,3.829070052975119
laptop,240,0.7805208107685337
multipli,248,5.5254529391317835
wi,1,2.6350811812356194
10,2,2.434410485773468
fhd,7,2.1932484289565797
notodd,9,4.426840650463674
600,15,4.426840650463674
wi,19,2.6350811812356194
siliconica,22,5.5254529391317835
ryzen,24,4.139158578011894
ssd,32,0.6579184886762015
3.40ghz,34,5.5254529391317835
scocca,48,5.5254529391317835
raffreddamento,50,3.5795427900764705
lettore,51,3.733693469903729
ricon,53,5.5254529391317835
core,54,1.4824016712972337
256gb,58,2.267356401110302
14,65,1.7412633052135227
pollici,67,1.0595448204772002
bit,69,5.5254529391317835
celeron,84,2.529720665577793
usb,86,1.3357981971053583
pc,101,0.3854682917328297
lenovo,103,2.0914657346466377
pronto,109,2.434410485773468
office,114,2.1242555574696285
13,118,2.480930501408361
custodia,118,2.229616073127455
office,136,2.1242555574696285
ricaricabile,141,4.426840650463674
livelli,161,4.139158578011894
plug,168,3.9160150266976834
portatil,183,5.5254529391317835
250,192,3.2228678461377385
piatta,202,5.5254529391317835
i5,213,1.811880872427476
1080p,221,3.9160150266976834
16,224,5.9972772435468675
caricatori,244,5.5254529391317835
innovagoods,251,5.5254529391317835
wi,8,2.6350811812356194
